gene,slope,pval
WDR34,-0.03165706617232672,0.6904156867917155
VTI1BP4,0.00812102898732563,0.5716331395677495
HMGA1P4,0.006983418364065262,0.9319969203715568
SET,-0.0869997471281983,0.02472750140079254
PKN3,-0.029312083389532256,0.7051598849816587
RN7SL560P,0.010646595988944718,0.44682012205166244
ZDHHC12,0.12384919036200764,0.1674496810319199
RP11-545E17.3,0.11496734866161967,0.0742717313548494
ZER1,-0.05624754854118641,0.33060395867433745
TBC1D13,-0.04639465683827654,0.13665326501299527
ENDOG,-0.0634824288253664,0.2920811270855899
SPOUT1,-0.08889358488970983,0.025318943474813862
KYAT1,-0.05986404865440481,0.1364516951335322
LRRC8A,0.023144709368269234,0.6143043417756688
PHYHD1,-0.05445873691468431,0.5053755641655415
DOLK,0.1444635297111066,0.10599787209960684
NUP188,-0.1006037998617671,0.11770637154034558
RP11-167N5.5,-0.09535654734157814,0.27336360122092473
SH3GLB2,-0.1992285180129862,8.965114608603646e-05
MIGA2,-0.10796621482194879,0.00046368949444570127
DOLPP1,-0.0590383714817615,0.08624170894549653
CRAT,-0.04860438558982916,0.3388396378091
RP11-247A12.1,0.01641541423921282,0.7051833499205566
PTPA,-0.11370431243096951,0.003613708281461111
RP11-247A12.7,0.010720836220638318,0.9046241599181777
IER5L,-0.20548624840709095,0.0029332176981310422
RP11-247A12.2,0.27508557592395616,0.006842238844169498
RP11-344B5.4,0.040143992125673045,0.5605265593012128
RP11-344B5.3,-0.006868342819659382,0.8392622545319045
RP11-344B5.2,0.19067166756312826,0.0763725183771646
C9orf106,0.32708538099414064,0.02287492243212606
RP11-65J3.15,0.16053584372084514,0.10429599966525362
LINC01503,0.0115213707259329,0.8965499693470907
RN7SL159P,-0.012753694663708114,0.2730470975276697
RP11-65J3.6,0.17694667444253298,0.07595529958285893
RP11-65J3.3,-0.035161285237708666,0.3235094677419428
RP11-65J3.2,0.03561895729128015,0.20760047370129855
RP11-65J3.14,-0.04775709123667868,0.446347144261953
LINC00963,0.20658762171867784,0.012365774749776804
RP11-492E3.2,0.04897719989256908,0.527212636786897
NTMT1,-0.16436366743710223,0.0009747932150749503
C9orf50,-0.03932080767553995,0.5833887569500766
ASB6,-0.06388326529213673,0.003105680024330256
RP11-483H20.4,0.04543476688672832,0.4251267454115025
PRRX2,-0.09456205741978752,0.3663042780409155
PRRX2-AS1,0.015507028311863246,0.2667074591444489
PTGES,-0.4658151446024963,0.0004991739884085689
UBE2V1P4,-0.014238977709651858,0.2709311203066548
TOR1B,0.050482722165972216,0.25451497232511866
TOR1A,0.049144442405748945,0.17230394977347743
C9orf78,-0.1445857716296291,0.1444020351528671
USP20,-0.09184225489639286,0.03787991219408948
MIR6855,0.0026432891338078737,0.5929586534705185
RP11-409K20.7,0.022663799502624912,0.7403430852516775
FNBP1,-0.012804317372262675,0.6812560352472823
RP11-409K20.6,-0.04266808457776,0.4000762317249811
RP11-138E2.1,0.045574423272851106,0.6320993835844738
GPR107,0.11611106496606727,0.009268445174955406
RP11-88G17.6,0.10301149030697287,0.09816222162917304
NCS1,-0.2660401395795392,0.02313759867924161
HMCN2,-0.00651525238014293,0.9527085800262628
RN7SL665P,0.008118003540393905,0.8186760610663476
ASS1,-0.3906355238533381,0.014687780144420102
FUBP3,0.04440803003348409,0.3201512743236276
MIR6856,0.0,nan
RP11-57C19.2,-0.050026410154610054,0.19578565236068457
PRDM12,0.053431942612556356,0.4532367678866521
EXOSC2,-0.020986701836205324,0.5599812938923512
ABL1,-0.1765224825973389,0.0016812688573618825
RP11-57C19.6,-0.03420639713353492,0.23411751828491265
QRFP,-0.023687179092565194,0.7980585329428385
FIBCD1,-0.14212321654743193,0.1333199255608073
RP11-83J21.3,0.0027974473876549695,0.6859083634904592
LAMC3,-0.19741747527559073,0.058318432976706996
AIF1L,-0.2021332137048707,0.0374198753093029
NUP214,0.06533439556116027,0.2846081798621612
RNU6-881P,0.011745516150875943,0.0054915009397794486
RP11-544A12.4,-0.10474193111551812,0.14856263914408063
RP11-544A12.8,-0.048947204084895723,0.644263531130284
RP11-544A12.5,0.1975677025227845,0.07593274409735025
FAM78A,-0.0334982869971428,0.45204847350991983
PLPP7,-0.0017400877445888918,0.9843768869867795
PRRC2B,-0.0978030122524241,0.02005688950274869
SNORD62A,-0.012469208773144974,0.32393282622807584
SNORD62B,-0.09657360383527917,0.044894182207300695
POMT1,-0.18937092640043238,0.00017586109296116687
RP11-334J6.6,0.010201862791308858,0.9143923455836955
UCK1,-0.017866804100762024,0.652598349834441
RP11-40A7.2,-0.0392415863883299,0.635428875374809
RAPGEF1,-0.15545674947767885,0.0006647565251824485
RN7SL328P,-0.03821549149178235,0.5937343068401459
EIF4A1P3,-0.0009124664055396741,0.9434185728952426
RP11-323H21.3,0.00011138305611022546,0.9948312530929624
MED27,-0.1473068891745353,1.7708366355547225e-05
NTNG2,0.14004773874693716,0.010643392449050713
SETX,-0.030995843460021266,0.28412506811788035
TTF1,0.07304246340619308,0.006227504049733195
CFAP77,0.303592619148337,0.07223442250347699
RNU5D-2P,0.005018008343327414,0.16033146962361697
BARHL1,-0.019516717686033115,0.7589001178869434
DDX31,0.019343354603587548,0.6983853795930195
GTF3C4,0.00378317240845788,0.9173344430162083
AK8,-0.06425037790301753,0.5469901453949692
RP11-295G24.5,-0.005204084300147155,0.9520370327236078
SPACA9,-0.043522158925491744,0.45446656178518696
TSC1,-0.016017988566547015,0.5091007960586649
GFI1B,-0.06396009231367139,0.46646059027626285
MIR548AW,-0.02109449510835113,0.021970184865849025
RP11-415H23.4,0.00340198277910246,0.7281676716046995
RNU7-21P,0.0,nan
EEF1A1P5,-0.09298552594172904,0.23480711567188464
GTF3C5,-0.09147626711751239,0.0005401896872746397
MIR6877,-0.009064602332883559,0.112643169556473
CEL,0.12906490153768319,0.28840089117182616
CELP,-0.023478879869463946,0.7883532305529093
RALGDS,-0.27700960237026157,0.020745597507385766
GBGT1,0.03367076269031888,0.6011625322988975
OBP2B,-0.053775841503528835,0.11264418351486481
LCN1P1,-0.04759085633980087,0.0546225255372964
ABO,0.007659975509562378,0.9435490553131964
LCN1P2,-0.0023962508028892043,0.8131975185554512
SURF6,-0.008710533308263435,0.7952710091565136
MED22,-0.07184414529179084,0.12704161089748783
RPL7A,-0.16323673184061294,0.0006795299829653701
SNORD36C,0.0,nan
SURF1,-0.07677153469667441,0.07266783411158301
SURF2,-0.1689536020482671,6.0682929305501034e-05
SURF4,-0.07088740240337649,0.0038486200807532197
STKLD1,-0.01447273451063541,0.8418567866469706
REXO4,-0.0659237073693898,0.05113136059188484
ADAMTS13,-0.18450643706652675,0.02261120125929421
CACFD1,-0.04244997589088001,0.4193573121391032
SLC2A6,-0.2516103477751748,0.0008468326407029114
TMEM8C,-0.06766156659244632,0.07173378673016173
ADAMTSL2,-0.2986499375693044,0.002308767873748064
FAM163B,-0.07599916706140983,0.2862854990956728
LL09NC01-254D11.1,-0.00845319423628601,0.7887852382874262
DBH,-0.30387112516610476,0.005898761626992791
DBH-AS1,-0.3709124824341663,0.0007732878749078525
SARDH,-0.189982957662738,0.058895667915217005
VAV2,-0.10939256552037019,0.028634164844254014
LINC00094,0.0027452154630488446,0.9485943659053195
BRD3,-0.006729825798072242,0.8382603431798682
RP11-374P20.4,0.04251286711298581,0.6686584889760641
ARF4P1,-0.07950024178828301,0.1893737544741132
LL09NC01-251B2.3,0.06375552713396637,0.46329268455138384
WDR5,-0.01831222823183376,0.48699545234779673
RNU6ATAC,-0.024644815391461454,0.7004216973588281
LL09NC01-139C3.1,0.16572894158958398,0.04097059114854447
RP11-145E17.2,0.05547806159462777,0.07410409378173789
RP11-145E17.3,-0.01962076361256604,0.4783644098505897
RXRA,-0.061183950855060676,0.2438341350164556
MIR4669,0.0,nan
RP11-473E2.2,0.1100085369776784,0.056163510901373226
RP11-473E2.4,0.03181772620401273,0.33724585646686467
RP11-473E2.3,-0.023601292247467844,0.05871038149439576
COL5A1,-0.2406153084130889,0.007459540785882283
COL5A1-AS1,0.019658036044541742,0.28956094716994174
MIR3689C,0.0,nan
MIR3689A,0.0,nan
MIR3689D1,0.0,nan
MIR3689B,0.0,nan
MIR3689D2,0.0,nan
MIR3689E,0.0,nan
MIR3689F,0.004850762270744691,0.4326636917426596
RP11-263F14.3,0.01741203204869581,0.4933279426791163
FCN2,-0.19312205777131258,0.08587863763331582
FCN1,-0.11071303412671102,0.05772291231882438
RP11-447M12.2,0.07533275216234969,0.37322142948161263
RP11-447M12.3,-0.02155893250700001,0.44510250181050226
OLFM1,-0.46190856225234,5.398157052865373e-05
RP11-399H11.3,-0.019104666458646738,0.03319824646639356
RP11-399H11.2,0.0013972937187672792,0.9459005686357719
C9orf62,-0.00414630384915796,0.8684270249980164
RP11-555H7.2,-0.023425212845798307,0.051675840287401464
SOCS5P2,0.003361714055827127,0.8976278274426481
PPP1R26-AS1,-0.06262321784511439,0.48375386550561805
PPP1R26,-0.08906957711085936,0.060984971357586334
C9orf116,0.030949592232521583,0.7283504847406864
MRPS2,-0.12351094678331759,0.004536557510943104
RP11-426A6.5,-0.020233787223459282,0.7869477443228254
LCN1,0.0010685789785926658,0.9686027874232286
OBP2A,0.04805946393926751,0.11898531682459558
PAEP,-0.0482730807588386,0.2704940343095526
LINC01502,-0.002634590963274234,0.9368098622909482
RP11-98L5.4,0.006350243264657431,0.6642882257870513
RP11-98L5.5,0.015528446763640895,0.4878761527711841
GLT6D1,0.04359626678789688,0.053397185067977346
LCN9,0.02138292850370535,0.1559966688675948
SOHLH1,-0.1465447599845367,0.01351179744900299
KCNT1,-0.2454472417902028,0.030400658685046534
CAMSAP1,-0.09911579467385712,0.00896226198864672
RP11-432J22.2,0.08488282609525818,0.27155172967091745
UBAC1,-0.05381665826100834,0.25808221430514033
NACC2,0.09006074612107423,0.24665595853628713
RP11-83N9.5,-0.06116843876370742,0.4256835511501842
C9orf69,0.025296758948764875,0.7174158740689726
RP11-83N9.6,0.1555681833828382,0.10545513944236158
LHX3,-0.07831510882257255,0.3394501023417318
QSOX2,-0.04084344719895383,0.5192118224860234
CCDC187,-0.1405147687831876,0.22262883993951174
WI2-1959D15.3,0.02798951096414821,0.340682238187752
DKFZP434A062,-0.04033805820879899,0.4626538108377739
GPSM1,-0.11514276999971945,0.08173363780581823
DNLZ,-0.2008047430365072,0.0006094954075948802
CARD9,-0.1404510219753668,0.011913189410409999
SNAPC4,-0.06223029760662885,0.05415090655503333
SDCCAG3,-0.09051211200028775,0.0051702007059527535
PMPCA,-0.10801165960623432,0.0008628219029074834
INPP5E,-0.11520725695802175,0.02863658983606181
SEC16A,-0.04535281190724494,0.24096722467578924
C9orf163,0.19331056092132148,0.061771008837532844
NOTCH1,0.09414782316922232,0.07031065323981389
MIR4673,0.00529207747044558,0.16033146962361655
RP11-413M3.4,0.08184271864243978,0.36671746739920275
MIR4674,0.006337217815919157,0.14396739239694653
NALT1,-0.028798262336154123,0.7266746586747146
LINC01451,-0.08885551799663094,0.31104433037925067
HSPC324,-0.038086473400332596,0.626432008634741
EGFL7,0.030258936692952904,0.703183088846339
MIR126,-0.031051807185424003,0.09779456874661
AGPAT2,0.05899925132667494,0.42723768233975423
FAM69B,0.18302673206543157,0.0052024802993450815
SNHG7,-0.039778345264174675,0.36257753959983197
RP11-216L13.21,0.036212239523831034,0.3674454024511947
LCN10,0.18353740064671836,0.06272155053220496
LCN6,-0.0854561481566419,0.4043451126393639
MIR6722,-0.005286169720580089,0.5901935184774445
LCN8,-0.19783474138453072,0.26175661916117027
LCN15,0.11006867235360013,0.11594179110125716
ATP6V1G1P3,0.019443044211272034,0.1078067411294203
TMEM141,-0.06399805811230508,0.14880432659432574
CCDC183,-0.04142963780095063,0.4945605369206929
CCDC183-AS1,-0.03563686001555283,0.6178867326341841
RABL6,-0.11975167809762577,0.0005377472385720802
NCLP1,-0.08145802452158588,0.3959887489650977
MIR4292,-0.003199479832982916,0.764220148024236
C9orf172,-0.2730534863604975,0.0037080633493420034
PHPT1,-0.1906509531969886,0.0005797530590222839
MAMDC4,-0.1761568674381575,0.056276459807336934
EDF1,-0.19669757936341598,9.564284703383861e-06
TRAF2,-0.09014603289036716,0.0675271700815238
MIR4479,0.003847566146515415,0.5786114329404626
RP11-229P13.2,0.04578401670957921,0.5866444073056071
RP11-229P13.25,0.1334200472396338,0.12487694264679171
FBXW5,-0.12963839477206401,0.00029694156050717664
C8G,-0.2196029491200911,0.019921997011524556
LCN12,-0.17335491628779245,0.09282858580741643
PRR31,-0.07205766563307586,0.30504341628257076
PTGDS,-0.8038092919051086,3.2215484813675244e-08
LCNL1,-0.6170179844469255,7.529678737206761e-07
C9orf142,-0.20362479671357198,0.002120360760166352
CLIC3,-0.3876297287923414,0.0030268599659059553
ABCA2,0.09418514716277682,0.06049896548786483
C9orf139,0.29905881623168806,0.017889630030738173
FUT7,0.23450973672430808,0.06913020020316134
NPDC1,-0.07253723536872447,0.35237118117719124
ENTPD2,0.12960457464221825,0.3511808735206333
RP11-229P13.15,0.013580458429769805,0.7132945317292758
RP11-229P13.22,0.008620420257357072,0.7427486819958025
SAPCD2,0.008084646369238113,0.942698658263655
UAP1L1,-0.053540306811655836,0.3011961350132642
MAN1B1-AS1,-0.07349046832757189,0.2689892613728762
MAN1B1,-0.12441381382089195,0.0001941075244279611
SNORD62,0.011931911363505585,0.12061073995370952
DPP7,-0.15958127506283037,0.0014489190433114403
GRIN1,-0.14068851786898615,0.27342718875271177
LRRC26,-0.1094267778208717,0.21628401694461757
MIR3621,-0.011519012274328302,0.09025528176212803
TMEM210,-0.007937585470476804,0.8406592130580193
ANAPC2,-0.12895809325552104,1.6435743092648657e-05
SSNA1,-0.12253696437094314,0.0020401886894489477
TPRN,-0.07775802152165351,0.08544451354914241
TMEM203,-0.02306973454005745,0.5182699512074262
NDOR1,-0.04519378178709571,0.17817313799117346
RNF208,-0.16728753869383473,0.05561148717418766
CYSRT1,0.017266758810267735,0.8513191376881266
RNF224,-0.2340322018705441,0.01008083357043317
SLC34A3,-0.03418612279848054,0.6779342256856681
TUBB4B,-0.07083393371580543,0.14961546380767005
FAM166A,-0.18189122586621065,0.039456681941805856
STPG3-AS1,0.1765278530745754,0.08084958268365
STPG3,0.05793989140679602,0.42891213254467964
NELFB,-0.10942355724250924,2.8205921211639935e-05
TOR4A,0.05499075405283699,0.580262622774496
RP13-122B23.9,0.03929126715941298,0.63819001372208
RP13-122B23.8,0.19428641358678153,0.057845518712283384
NRARP,-0.054655283173272215,0.672843867579147
EXD3,-0.15183175784005354,0.0015451834704255031
NOXA1,-0.10044573661473558,0.15413127125423373
ENTPD8,0.0863749941475784,0.3109290845359553
NSMF,-0.24819235983756333,0.0005322868218146855
PNPLA7,-0.07198625357474261,0.3755644696856604
MRPL41,-0.16283408645261693,0.0022263087588817857
DPH7,-0.12284281812864473,0.009927705142390643
ZMYND19,-0.06435282771890638,0.18848848635817753
ARRDC1,-0.055318052011870456,0.12724767362477166
ARRDC1-AS1,-0.08544664949984698,0.0020196729399388
EHMT1,-0.06985799859028308,0.006055443608494469
SETP5,-0.04300946725503536,0.6545675886540043
RP11-188C12.2,-0.04316070709516749,0.6277426450942498
MIR602,-0.004015334472679199,0.7632070339556882
RP11-188C12.3,-0.06839633991047603,0.08638241414449199
CACNA1B,-0.10208383276951398,0.32189268304386726
RP11-424E7.5,-0.007006238081477984,0.35691816286712275
RP11-424E7.3,-0.06991979201303908,0.09812841800946581
TUBBP5,0.3931456359174316,0.0035321385944919077
RP11-424E7.6,0.004001272437970018,0.8329057868108585
RP11-885N19.6,0.0016660844962158722,0.9874524068081005
FAM157B,0.23171370127206808,0.008637603696117014
RNU6-785P,0.0,nan
SEPT14P9,-0.00776703246093426,0.5980964682333271
RP11-631M21.1,-0.0014774896068756541,0.4768112374906386
FAM166AP7,-0.0023496665616161093,0.7334767432517711
TUBB8,-0.004351402591129289,0.9711217622951522
IL9RP2,-0.01286453527201583,0.21664793744205665
ZMYND11,-0.07480945176141401,0.2636725616996491
RP11-631M21.7,-0.030506807892495526,0.4243011239081633
RNA5SP297,-0.007294411086760932,0.512046992560277
DIP2C,0.10850173517344822,0.17240389819643087
RNA5SP298,-0.00319818681422578,0.6829445736406579
RN7SL754P,0.013934440683468309,0.22463348476860304
RP11-490E15.2,0.008239741112143359,0.564093743909295
RP11-809C18.3,-0.04560878079959735,0.3823781010088001
MIR5699,0.0,nan
PRR26,0.012579417739172753,0.9019842253446901
RP11-164C1.2,0.007946534486504892,0.23585534024951224
LARP4B,0.08449032869237261,0.023716117531615913
RP11-363N22.2,0.009797460084058764,0.7469848889349959
RP11-363N22.3,0.10694611258256315,0.1473666474207519
GTPBP4,-0.024531662458635972,0.4410810486167156
IDI2,0.20355720008352715,0.019638366052260933
IDI2-AS1,0.04895057835456193,0.6476446574903559
IDI1,0.3128328737437856,0.0005287047287069893
WDR37,0.1518920417683105,0.0021404625315229998
LINC00200,-0.18513158767618085,0.03341093886516335
ADARB2,-0.0628649114980026,0.7833037084114679
RP11-29A19.2,0.003354696853192299,0.9026346224568298
RP11-398B16.2,-0.03779531195642359,0.08380491792138452
ADARB2-AS1,-0.02609187261235425,0.4400602336441082
LINC00700,0.0505029281931768,0.047727453085775765
RP11-69C17.2,0.000831639567890936,0.797758471056936
MIR6072,0.0,nan
RNU6-889P,-0.002117916417432539,0.4768112374906388
RP11-69C17.3,0.020205713419816092,0.08365193691446077
RP11-69C17.4,-0.0035072786679516323,0.5290793429818708
RNU6-576P,0.0,nan
LINC00701,-0.0014492001918992676,0.8465812830838106
RP11-446F3.2,0.0011716971476827464,0.9460967469376249
RP11-526P5.1,-0.01819988828309036,0.061483752967085976
RP11-526P5.2,-0.010633266899665754,0.3346796940976643
RP11-89K18.1,-0.0021257203595353353,0.8716264157828507
RP11-118K6.2,-0.00019592881856309464,0.9751282749329713
RP11-118K6.3,-0.08495164318092381,0.35419653290686703
PFKP,-0.21714932331253192,0.00024693026865160717
PITRM1,-0.06254900268650143,0.07693443279385785
PITRM1-AS1,0.07430393110782185,0.3736814290386552
RP11-298E9.5,0.014948019158730896,0.7819176345187654
RP11-298E9.6,-0.013314864969752647,0.38662432853487894
RP11-195B3.1,0.005667260872387512,0.39170480404591523
RP11-482E14.1,0.08878464655648374,0.013016240827397538
RP11-482E14.2,0.007822619821517891,0.21920542803264723
RP11-184A2.3,0.22166155494355566,0.00778598133082339
RP11-184A2.2,0.21016893968341144,0.0015614949276256684
KLF6,0.12184986939145703,0.033652539953434576
RP11-464C19.2,-0.005527446801154036,0.5365917158612004
RP11-464C19.3,-0.02394074828006409,0.35841266010316764
MIR6078,0.0023902035992225943,0.16033146962361655
RP11-433J20.2,-0.0065784299666839735,0.6420551509413663
RP11-433J20.1,0.023916619637569164,0.6351935552173271
LINC00702,0.027743201305234465,0.782497993499925
LINC00703,0.0027610386553838925,0.8857092222737697
RP11-34C15.2,0.006074403997112757,0.39755341130685606
RNU6-163P,-0.005346454897986205,0.5172430214081107
LINC00704,-0.007366828989250056,0.8844971192382638
LINC00705,0.010684560015059328,0.5220523451954543
AKR1E2,-0.036276978069699595,0.6932106775477674
AKR1C6P,-0.015902323835282763,0.822998449387437
AKR1C1,0.087818057974899,0.4647006519484449
AKR1C2,-0.14153037696274406,0.3623690260061825
RP11-499O7.7,-0.07831137228037006,0.31534626447741076
AKR1C3,-0.15294862733047276,0.06442451385590248
AKR1C5P,-0.035456446686352644,0.5583584646709472
AKR1C8P,-0.06526357189816143,0.5353791355257602
AKR1C4,-0.08822252424780255,0.6026745691286179
ARL4AP3,0.04550557463767477,0.32884898267404006
RP11-445P17.3,0.26368385174279874,0.004075686469756408
RP11-445P17.8,0.12354095924197442,0.24813004391853166
AKR1C7P,0.13868631118803057,0.14602711031272628
RPL26P28,0.010640305867482791,0.7279987207962872
XXyac-YR21CG7.1,-0.01527428902846453,0.28870734206488574
UCN3,-0.08136479276379435,0.3289414590411802
TUBAL3,-0.14942158825113122,0.07011482573407331
NET1,0.1056387282174378,0.08089827755004207
CALML5,-0.14026591366711327,0.32135565185630727
CALML3-AS1,0.04138565084345355,0.5896290450870656
CALML3,0.10276736969530853,0.33431942973462114
RP13-463N16.6,0.0059389461281842085,0.7074449402791249
RP11-336A10.5,-0.012181861707934505,0.49162817707766804
RP11-336A10.4,0.06751773103435732,0.0003043441824485431
RP11-336A10.7,0.0046636986356160285,0.8391295626139447
RN7SL445P,-0.004459674487252319,0.5553934646780241
ASB13,0.14794133819092453,0.07616889966127274
FAM208B,0.09774993274392535,0.0748000100176795
RP11-336A10.2,-0.017880769485246223,0.7701805246218091
GDI2,0.09964380835405728,0.01731991733779464
NRBF2P5,0.19814906874223598,0.06395658746966419
RP11-318E3.9,0.042346360933206206,0.48116916722506486
ANKRD16,-0.025969876527744018,0.5682400056494938
FBXO18,-0.012147735299900653,0.5762265959073991
RP11-536K7.3,0.08587980772576614,0.1977443010825046
IL15RA,0.01277121465461556,0.7667580388289735
IL2RA,-0.08368523129528233,0.22372311421610996
SNORA14,-0.013895750821626349,0.7344594664083888
RP11-536K7.5,-0.0050736206946175415,0.9129070462019055
RPL32P23,-0.010543461840612965,0.4405988491911218
RBM17,-0.039080066879384034,0.11097957548732539
PFKFB3,0.10747936234468686,0.21570213660593915
RN7SKP78,0.04897512917715794,0.6122149275885524
MIR3155A,0.0,nan
RP11-414H17.5,0.38030135823499567,0.00014605683060570852
RP11-563J2.2,0.15166467163045128,0.061584862738364186
SDCBPP1,0.033357093051050876,0.7312546207478716
RP11-563J2.3,0.23394581184806612,0.005306541331426202
PRKCQ,-0.1263182967837248,0.20084215132413516
PRKCQ-AS1,-0.009787255809065809,0.9083241190095467
RP11-554I8.1,0.18717231238138746,0.06617316331758985
LINP1,0.05875343944621211,0.344458028056015
LINC00706,0.015599089891362578,0.3990581130537929
LINC00707,0.016431800199263706,0.8514723281857138
RP11-799O21.2,0.0021074745399686417,0.9456573172022786
RP11-393K12.2,-0.009838350225046984,0.43927623982063646
RP11-393K12.4,0.004161403643107001,0.6696442048493532
SFMBT2,-0.1431870800538849,0.1716444019180265
COX6CP17,-0.003560849366338245,0.8224838191633058
RP5-1031D4.3,-0.06827453302330007,0.46654803589345095
RP5-1031D4.2,0.018150289628295103,0.5564549844146214
RNU6-535P,0.0006518587144527061,0.9359529466323566
RP11-385N23.1,-0.013819763136249106,0.37158501881846273
ITIH5,0.013577938578865606,0.8911505686598764
ITIH2,-0.12129051290395701,0.3897309183837484
KIN,0.14103791623892523,0.017259602193422208
ATP5C1,-0.030958270908965024,0.5416492904523362
TAF3,-0.17234539452356673,0.005741519232091779
RP11-401E9.3,-0.02927083600151131,0.5129446225185814
GATA3-AS1,-0.2777674822903759,0.005154103919715232
RP11-379F12.4,0.0,nan
GATA3,-0.25305074341477546,0.015237445360927781
PRPF38AP1,-0.0085920744826728,0.8128291782973621
LINC00708,0.01385739184934111,0.09003533539111153
RP5-1119O21.2,0.013157626142842225,0.6116882960677263
RP11-543F8.2,0.003154163083502798,0.8009116398030791
RP11-543F8.3,-0.0018339293698352906,0.7732185917219407
KRT8P37,0.004516608166191399,0.8282301821481869
CHCHD3P1,0.023284159366493015,0.13442096527777167
RNA5SP299,-0.0005339691277656644,0.8991570587692126
RP11-575N15.1,-0.0010465012936518513,0.7653731132051667
RP11-428L9.1,-0.00848749118839322,0.1657824227529416
RP11-428L9.2,-0.015387508772952016,0.4330774749201193
LINC00709,-0.0020686778405002615,0.47681123749063814
HSP90AB7P,-0.041704400109215806,0.18461805503229028
RP5-1051H14.2,0.010398017038197689,0.6014663265032358
RP5-933E2.1,0.0,nan
ELOCP3,0.014694207015460595,0.17437826383660515
CUX2P1,-0.004035071685498617,0.4768112374906386
RP11-271F18.1,-0.0036808795099922556,0.31706326839642857
RP11-271F18.3,-0.05647879213433542,0.03723138443710151
RP11-271F18.4,-0.003131893445469193,0.8993138540164842
RP1-186E20.1,-0.025667186749976242,0.401116210633625
SFTA1P,0.057689546633634695,0.43345247381516194
CELF2,0.19146649087789008,0.0003666858042451017
LINC00710,0.06348178479968827,0.01013170034696273
RP1-251M9.2,-0.006703341526029118,0.1912999568372297
RP1-251M9.3,-0.0033421881420762018,0.7007523661451645
RP11-397O4.1,-0.014581971512865874,0.1718119675378073
CELF2-AS2,-0.0037953178838536165,0.8149076978289379
RP3-323N1.2,0.01579941357449329,0.8725573192226452
CELF2-AS1,0.29124605367113265,0.00685101263641794
RP11-544P1.3,0.0585195711188506,0.03274193513145614
USP6NL,0.07473086780916252,0.0928357054622347
RP11-138I18.1,0.015094255663018287,0.5345143098941204
RP11-138I18.2,0.2904903427540621,0.006735845225844253
ECHDC3,0.578427033037538,0.0006876114650227065
PROSER2,-0.058710914708752004,0.3110338603542834
PROSER2-AS1,-0.03524503607515675,0.6871700393119125
UPF2,0.11140762256874132,0.0009040822140265792
RNU6-1095P,0.014456899814034085,0.7169716046774965
DHTKD1,0.21337541724657963,0.0001590553434506983
RNU6-88P,0.0025101653384774804,0.9438553988108669
SEC61A2,0.26883688934053673,0.0004091582841655147
MIR548AK,-0.0029096721867971267,0.4768112374906386
NUDT5,0.30540268837719253,0.007018588077178277
CDC123,0.24990257154177015,0.02500730018883418
RP11-186N15.3,0.33700756794029085,0.004417492978007172
RN7SL198P,0.012979065801586498,0.6536200644806802
CAMK1D,0.15473254020754562,0.08117293798700696
RNU6ATAC39P,0.05895697744561332,0.18910496442090904
MIR4480,0.0,nan
MIR4481,0.0,nan
MIR548Q,0.0017936008849580715,0.8545862962600381
CCDC3,-0.10142422689615047,0.31511125087463054
RNA5SP300,-0.00253587441749023,0.7391757430200953
RPL5P25,0.012408685144501498,0.6569726025822362
OPTN,-0.16742885945523472,0.06262152960681339
SNRPGP5,-0.043046149840389854,0.30777091872892076
RP11-730A19.9,-0.015590006721917293,0.85745797096944
RP11-730A19.5,-0.006121429349635034,0.9377545568420842
BTBD7P1,0.0009907584247138418,0.9909639160248818
RPL36AP36,-0.01144765520860713,0.6954281254809203
MCM10,-0.09849623812987204,0.48503336298330124
RNU6-6P,-0.0476253611026598,0.5229164847445333
UCMA,0.0015470703357012873,0.9417591953350337
PHYH,-0.09254795477012365,0.1607494930351302
C8orf59P1,-0.006699538863385984,0.7913380224803099
SEPHS1,-0.06778626077587707,0.023426470853291626
RP11-445K13.2,0.019224359113528027,0.3108963832620206
BEND7,0.4746791084434352,1.3020884935781665e-08
RP11-214D15.2,0.0022105233523608825,0.9190560560843254
PRPF18,0.07090836627380531,0.06821740185832603
RPL6P24,0.0004839147416953529,0.9898042217792997
RP11-295P9.3,0.12535767620533833,0.03922454953098909
FRMD4A,0.07697601511660318,0.16965108559348524
RP11-295P9.12,0.13569835273043349,0.1560145958551957
RP11-295P9.6,0.002965698643850924,0.6651896177738137
RNA5SP301,-0.0023121516221653302,0.4768112374906386
RP11-353M9.1,0.0027721000740555373,0.798508739740703
NUTF2P5,-0.003970757814288379,0.5404414701937591
RP11-142M10.2,0.009422352220483684,0.6184905650642634
RP11-397C18.2,-0.0005146510042245856,0.9656583035032108
MIR4293,-0.001939612450348702,0.4768112374906387
MIR1265,0.00027988875537124933,0.9476873728638454
FAM107B,0.07811145654358664,0.06140665185232542
RP11-7C6.1,0.0013993065439616209,0.902717413843219
RNA5SP302,-0.0017684793989219483,0.47681123749063814
RPSAP7,-0.20548810161693656,0.05547096605149794
CDNF,0.1376892765971332,0.12881149083808005
HSPA14,0.14248181088579367,0.007535856541767312
RP11-398C13.8,0.042738436245996325,0.5900495665464653
RP11-398C13.6,0.1184968893781067,0.15996430483713506
SUV39H2,0.16387036440964756,0.006066181228280472
DCLRE1C,0.06813546727014289,0.050806387665800805
MEIG1,0.06345896587929643,0.4282127931457457
